# f_(Hz) ASD(f)_(Hz^-0.5)
4.405548999999999751e+02 1.014188000000000034e-23
4.415704000000000065e+02 1.017488999999999982e-23
4.425883999999999787e+02 1.020805000000000035e-23
4.436086000000000240e+02 1.024134999999999961e-23
4.446313000000000102e+02 1.027479999999999993e-23
4.456562000000000126e+02 1.030839000000000045e-23
4.466836000000000126e+02 1.034211999999999970e-23
4.477133000000000038e+02 1.037597000000000039e-23
4.487454000000000178e+02 1.040995999999999980e-23
4.497798999999999978e+02 1.044405999999999980e-23
4.508167000000000257e+02 1.047829000000000061e-23
4.518559000000000196e+02 1.051263999999999992e-23
4.528976000000000113e+02 1.054711000000000065e-23
4.539415999999999940e+02 1.058169999999999989e-23
4.549880999999999744e+02 1.061639999999999970e-23
4.560369000000000028e+02 1.065121999999999947e-23
4.570881999999999721e+02 1.068614999999999982e-23
4.581419000000000210e+02 1.072118999999999928e-23
4.591979999999999791e+02 1.075633999999999932e-23
4.602565999999999917e+02 1.079159999999999993e-23
4.613176000000000272e+02 1.082698000000000051e-23
4.623809999999999718e+02 1.086245999999999935e-23
4.634469000000000278e+02 1.089805000000000023e-23
4.645153000000000247e+02 1.093375000000000022e-23
4.655860999999999876e+02 1.096955999999999932e-23
4.666594000000000051e+02 1.100548000000000047e-23
4.677350999999999885e+02 1.104149999999999987e-23
4.688134000000000015e+02 1.107762999999999985e-23
4.698940999999999804e+02 1.111387000000000041e-23
4.709773000000000138e+02 1.115021000000000069e-23
4.720629999999999882e+02 1.118666000000000008e-23
4.731512999999999920e+02 1.122322000000000005e-23
4.742420000000000186e+02 1.125987999999999975e-23
4.753351999999999862e+02 1.129664000000000064e-23
4.764309999999999832e+02 1.133352000000000002e-23
4.775292999999999779e+02 1.137048999999999974e-23
4.786301000000000272e+02 1.140757000000000004e-23
4.797334999999999923e+02 1.144475999999999944e-23
4.808394000000000119e+02 1.148205000000000005e-23
4.819477999999999724e+02 1.151944999999999976e-23
4.830588000000000193e+02 1.155695000000000066e-23
4.841723999999999819e+02 1.159456000000000067e-23
4.852884999999999991e+02 1.163227000000000041e-23
4.864071999999999889e+02 1.167009000000000073e-23
4.875285000000000082e+02 1.170800999999999930e-23
4.886524000000000001e+02 1.174603000000000053e-23
4.897787999999999897e+02 1.178415999999999940e-23
4.909078999999999837e+02 1.182240000000000032e-23
4.920394999999999754e+02 1.186073999999999950e-23
4.931738000000000284e+02 1.189917999999999987e-23
4.943106999999999971e+02 1.193772999999999934e-23
4.954501999999999953e+02 1.197638000000000001e-23
4.965923000000000229e+02 1.201513999999999979e-23
4.977370999999999981e+02 1.205401000000000015e-23
4.988845000000000027e+02 1.209296999999999938e-23
5.000344999999999800e+02 1.213205000000000004e-23
5.011872000000000185e+02 1.217121999999999957e-23
5.023426000000000045e+02 1.221051000000000054e-23
5.035006000000000199e+02 1.224989000000000037e-23
5.046612999999999829e+02 1.228939000000000017e-23
5.058247000000000071e+02 1.232898000000000030e-23
5.069907000000000039e+02 1.236869000000000040e-23
5.081594000000000051e+02 1.240848999999999937e-23
5.093308999999999855e+02 1.244840999999999977e-23
5.105049999999999955e+02 1.248842000000000051e-23
5.116818000000000097e+02 1.252854999999999975e-23
5.128614000000000033e+02 1.256876999999999932e-23
5.140435999999999694e+02 1.260911000000000033e-23
5.152286000000000286e+02 1.264954999999999959e-23
5.164163999999999533e+02 1.269009000000000004e-23
5.176068000000000211e+02 1.273073999999999961e-23
5.187999999999999545e+02 1.277149999999999975e-23
5.199959999999999809e+02 1.281235999999999961e-23
5.211947000000000116e+02 1.285332000000000067e-23
5.223962000000000216e+02 1.289440000000000023e-23
5.236004000000000360e+02 1.293557000000000012e-23
5.248075000000000045e+02 1.297685999999999997e-23
5.260172999999999774e+02 1.301824999999999955e-23
5.272299000000000433e+02 1.305974999999999971e-23
5.284451999999999998e+02 1.310134999999999959e-23
5.296634000000000242e+02 1.314306000000000005e-23
5.308844000000000278e+02 1.318487000000000024e-23
5.321082999999999856e+02 1.322680000000000039e-23
5.333348999999999478e+02 1.326882000000000087e-23
5.345643999999999778e+02 1.331095999999999985e-23
5.357966999999999871e+02 1.335319999999999856e-23
5.370317999999999756e+02 1.339554999999999931e-23
5.382698000000000320e+02 1.343800999999999917e-23
5.395105999999999540e+02 1.348056999999999876e-23
5.407542999999999438e+02 1.352324000000000039e-23
5.420009000000000015e+02 1.356600999999999881e-23
5.432503000000000384e+02 1.360889999999999866e-23
5.445027000000000044e+02 1.365189000000000118e-23
5.457578999999999496e+02 1.369498999999999986e-23
5.470159999999999627e+02 1.373819000000000121e-23
5.482770000000000437e+02 1.378151000000000105e-23
5.495408999999999651e+02 1.382493000000000061e-23
5.508076999999999543e+02 1.386845999999999929e-23
5.520774000000000115e+02 1.391209000000000062e-23
5.533500999999999976e+02 1.395584000000000045e-23
5.546257000000000517e+02 1.399969000000000001e-23
5.559043000000000347e+02 1.404364999999999867e-23
5.571856999999999971e+02 1.408771999999999938e-23
5.584701999999999771e+02 1.413189999999999920e-23
5.597576000000000249e+02 1.417619000000000107e-23
5.610480000000000018e+02 1.422057999999999972e-23
5.623413000000000466e+02 1.426508999999999981e-23
5.636376999999999953e+02 1.430969999999999962e-23
5.649370000000000118e+02 1.435441999999999853e-23
5.662392999999999574e+02 1.439924999999999950e-23
5.675445999999999458e+02 1.444418999999999958e-23
5.688528999999999769e+02 1.448923999999999876e-23
5.701643000000000256e+02 1.453439999999999999e-23
5.714786000000000286e+02 1.457967000000000033e-23
5.727960000000000491e+02 1.462504000000000039e-23
5.741164999999999736e+02 1.467052999999999895e-23
5.754398999999999660e+02 1.471612999999999956e-23
5.767664999999999509e+02 1.476183999999999927e-23
5.780960000000000036e+02 1.480764999999999871e-23
5.794287000000000489e+02 1.485357999999999958e-23
5.807644000000000233e+02 1.489961999999999956e-23
5.821032000000000153e+02 1.494575999999999927e-23
5.834451000000000249e+02 1.499202000000000040e-23
5.847901000000000522e+02 1.503839000000000065e-23
5.861381999999999834e+02 1.508487000000000000e-23
5.874892999999999574e+02 1.513146000000000140e-23
5.888437000000000126e+02 1.517815999999999898e-23
5.902010999999999967e+02 1.522498000000000092e-23
5.915615999999999985e+02 1.527189999999999965e-23
5.929252999999999929e+02 1.531893999999999981e-23
5.942921999999999798e+02 1.536607999999999969e-23
5.956621000000000095e+02 1.541334000000000101e-23
5.970353000000000065e+02 1.546071000000000144e-23
5.984116000000000213e+02 1.550820000000000036e-23
5.997911000000000286e+02 1.555578999999999900e-23
6.011737000000000535e+02 1.560349999999999908e-23
6.025596000000000458e+02 1.565132000000000120e-23
6.039486000000000558e+02 1.569924999999999949e-23
6.053409000000000333e+02 1.574728999999999983e-23
6.067363000000000284e+02 1.579544999999999867e-23
6.081349999999999909e+02 1.584371999999999955e-23
6.095368999999999460e+02 1.589209999999999954e-23
6.109420000000000073e+02 1.594060000000000097e-23
6.123504000000000360e+02 1.598920999999999856e-23
6.137619999999999436e+02 1.603793000000000114e-23
6.151769000000000460e+02 1.608676999999999928e-23
6.165950000000000273e+02 1.613571999999999946e-23
6.180163999999999760e+02 1.618477999999999875e-23
6.194411000000000058e+02 1.623395999999999948e-23
6.208690000000000282e+02 1.628324999999999931e-23
6.223002999999999929e+02 1.633266000000000057e-23
6.237347999999999502e+02 1.638218000000000095e-23
6.251726999999999634e+02 1.643181000000000043e-23
6.266138999999999442e+02 1.648156000000000135e-23
6.280584000000000060e+02 1.653143000000000076e-23
6.295062000000000353e+02 1.658140999999999927e-23
6.309573000000000320e+02 1.663150999999999922e-23
6.324117999999999711e+02 1.668172000000000122e-23
6.338696999999999662e+02 1.673203999999999939e-23
6.353309000000000424e+02 1.678249000000000131e-23
6.367954999999999472e+02 1.683304000000000002e-23
6.382635000000000218e+02 1.688371999999999955e-23
6.397347999999999502e+02 1.693451000000000112e-23
6.412096000000000231e+02 1.698542000000000119e-23
6.426876999999999498e+02 1.703644000000000036e-23
6.441693000000000211e+02 1.708758000000000097e-23
6.456541999999999462e+02 1.713884000000000007e-23
6.471426000000000158e+02 1.719021000000000122e-23
6.486344000000000278e+02 1.724170000000000087e-23
6.501296999999999571e+02 1.729332000000000133e-23
6.516284000000000560e+02 1.734503999999999857e-23
6.531304999999999836e+02 1.739688999999999957e-23
6.546362000000000307e+02 1.744884999999999968e-23
6.561453000000000202e+02 1.750093000000000122e-23
6.576577999999999520e+02 1.755313000000000126e-23
6.591739000000000033e+02 1.760544999999999979e-23
6.606933999999999969e+02 1.765788999999999975e-23
6.622164999999999964e+02 1.771045000000000115e-23
6.637431000000000267e+02 1.776311999999999871e-23
6.652731999999999744e+02 1.781592000000000003e-23
6.668067999999999529e+02 1.786883000000000046e-23
6.683438999999999623e+02 1.792186999999999877e-23
6.698845999999999776e+02 1.797503000000000144e-23
6.714288999999999987e+02 1.802830999999999968e-23
6.729767000000000507e+02 1.808170999999999934e-23
6.745280000000000200e+02 1.813523000000000044e-23
6.760829999999999700e+02 1.818887000000000003e-23
6.776414999999999509e+02 1.824263000000000105e-23
6.792036000000000513e+02 1.829651999999999995e-23
6.807694000000000187e+02 1.835053000000000029e-23
6.823387000000000171e+02 1.840467000000000144e-23
6.839116999999999962e+02 1.845891999999999876e-23
6.854882000000000062e+02 1.851330999999999922e-23
6.870683999999999969e+02 1.856780999999999879e-23
6.886522999999999683e+02 1.862244999999999856e-23
6.902397999999999456e+02 1.867720999999999977e-23
6.918310000000000173e+02 1.873209999999999885e-23
6.934257999999999811e+02 1.878711999999999875e-23
6.950243000000000393e+02 1.884227999999999885e-23
6.966264999999999645e+02 1.889756000000000038e-23
6.982323999999999842e+02 1.895297999999999918e-23
6.998419999999999845e+02 1.900854000000000112e-23
7.014552999999999656e+02 1.906424000000000032e-23
7.030723000000000411e+02 1.912008999999999910e-23
7.046930999999999585e+02 1.917608000000000103e-23
7.063174999999999955e+02 1.923224000000000131e-23
7.079457999999999629e+02 1.928856000000000056e-23
7.095778000000000247e+02 1.934506999999999988e-23
7.112134999999999536e+02 1.940176999999999926e-23
7.128529999999999518e+02 1.945869999999999918e-23
7.144963000000000193e+02 1.951588000000000135e-23
7.161434000000000424e+02 1.957339000000000085e-23
7.177943000000000211e+02 1.963128999999999986e-23
7.194489999999999554e+02 1.968973000000000090e-23
7.211074999999999591e+02 1.974896000000000036e-23
7.227698000000000320e+02 1.980941000000000115e-23
7.244360000000000355e+02 1.987199999999999957e-23
7.261059999999999945e+02 1.993877999999999878e-23
7.277798000000000229e+02 2.001540000000000082e-23
7.294574999999999818e+02 2.012211999999999919e-23
7.311390999999999849e+02 2.038336999999999868e-23
7.328244999999999436e+02 2.555222999999999872e-23
7.345139000000000351e+02 2.112719000000000031e-23
7.362070999999999685e+02 2.042137999999999906e-23
7.379041999999999462e+02 2.038124000000000044e-23
7.396053000000000566e+02 2.040924999999999901e-23
7.413102000000000089e+02 2.045464000000000079e-23
7.430190999999999804e+02 2.050647000000000008e-23
7.447319999999999709e+02 2.056128000000000115e-23
7.464488000000000056e+02 2.061769000000000074e-23
7.481694999999999709e+02 2.067506000000000003e-23
7.498941999999999553e+02 2.073307000000000109e-23
7.516228999999999587e+02 2.079153000000000091e-23
7.533555999999999813e+02 2.085033999999999976e-23
7.550922000000000480e+02 2.090944000000000134e-23
7.568328999999999951e+02 2.096877000000000052e-23
7.585775999999999613e+02 2.102831000000000147e-23
7.603262999999999465e+02 2.108803999999999954e-23
7.620789999999999509e+02 2.114795000000000124e-23
7.638357999999999493e+02 2.120803000000000129e-23
7.655965999999999667e+02 2.126826000000000093e-23
7.673614999999999782e+02 2.132864999999999953e-23
7.691304000000000087e+02 2.138919000000000067e-23
7.709035000000000082e+02 2.144988000000000139e-23
7.726806000000000267e+02 2.151070999999999937e-23
7.744618000000000393e+02 2.157168000000000049e-23
7.762471000000000458e+02 2.163278999999999887e-23
7.780366000000000213e+02 2.169404999999999978e-23
7.798301000000000158e+02 2.175543999999999857e-23
7.816277999999999793e+02 2.181697000000000050e-23
7.834296000000000504e+02 2.187863999999999969e-23
7.852355999999999767e+02 2.194043999999999970e-23
7.870457999999999856e+02 2.200238999999999930e-23
7.888600999999999885e+02 2.206446999999999971e-23
7.906785999999999603e+02 2.212668000000000094e-23
7.925013000000000147e+02 2.218903999999999881e-23
7.943282000000000380e+02 2.225153000000000045e-23
7.961594000000000051e+02 2.231414999999999996e-23
7.979946999999999662e+02 2.237691999999999905e-23
7.998342999999999847e+02 2.243981999999999897e-23
8.016780999999999722e+02 2.250285999999999908e-23
8.035261000000000422e+02 2.256603000000000002e-23
8.053784000000000560e+02 2.262934000000000115e-23
8.072350000000000136e+02 2.269278999999999955e-23
8.090959000000000287e+02 2.275638000000000108e-23
8.109610999999999876e+02 2.282010999999999988e-23
8.128305000000000291e+02 2.288396999999999950e-23
8.147042999999999893e+02 2.294796999999999932e-23
8.165824000000000069e+02 2.301210999999999934e-23
8.184647999999999683e+02 2.307638999999999956e-23
8.203514999999999873e+02 2.314080000000000060e-23
8.222427000000000135e+02 2.320536000000000123e-23
8.241381000000000085e+02 2.327004999999999973e-23
8.260380000000000109e+02 2.333489000000000076e-23
8.279421999999999571e+02 2.339985999999999967e-23
8.298508000000000493e+02 2.346496999999999877e-23
8.317637999999999465e+02 2.353023000000000041e-23
8.336811999999999898e+02 2.359561999999999992e-23
8.356029999999999518e+02 2.366115999999999902e-23
8.375293000000000347e+02 2.372682999999999893e-23
8.394600000000000364e+02 2.379265000000000137e-23
8.413950999999999567e+02 2.385861000000000108e-23
8.433347999999999729e+02 2.392471000000000098e-23
8.452789000000000215e+02 2.399095000000000109e-23
8.472273999999999887e+02 2.405733000000000140e-23
8.491805000000000518e+02 2.412386000000000129e-23
8.511380000000000337e+02 2.419053000000000139e-23
8.531000999999999976e+02 2.425733999999999874e-23
8.550666999999999689e+02 2.432429999999999863e-23
8.570379000000000360e+02 2.439139999999999871e-23
8.590135000000000218e+02 2.445863999999999900e-23
8.609936999999999898e+02 2.452602999999999887e-23
8.629786000000000286e+02 2.459355999999999895e-23
8.649678999999999860e+02 2.466122999999999923e-23
8.669619000000000142e+02 2.472904999999999909e-23
8.689604000000000497e+02 2.479701999999999854e-23
8.709636000000000422e+02 2.486513000000000113e-23
8.729714000000000169e+02 2.493339000000000037e-23
8.749837999999999738e+02 2.500178999999999980e-23
8.770008000000000266e+02 2.507033999999999883e-23
8.790225000000000364e+02 2.513904000000000038e-23
8.810489000000000033e+02 2.520787999999999919e-23
8.830798999999999523e+02 2.527687000000000053e-23
8.851155999999999722e+02 2.534601000000000146e-23
8.871559999999999491e+02 2.541528999999999964e-23
8.892010999999999967e+02 2.548472999999999974e-23
8.912509000000000015e+02 2.555431000000000004e-23
8.933055000000000518e+02 2.562403999999999993e-23
8.953647999999999456e+02 2.569391999999999940e-23
8.974288000000000238e+02 2.576395000000000139e-23
8.994976000000000340e+02 2.583412000000000065e-23
9.015711000000000013e+02 2.590444999999999888e-23
9.036494999999999891e+02 2.597492999999999964e-23
9.057326000000000477e+02 2.604555999999999998e-23
9.078205000000000382e+02 2.611633999999999991e-23
9.099133000000000493e+02 2.618726999999999942e-23
9.120108000000000175e+02 2.625835000000000146e-23
9.141132000000000062e+02 2.632958000000000015e-23
