# f_(Hz) PSD(f)_(Hz^-1)
3.523709000000000060e+02 5.407994816464900370e-47
3.531831999999999994e+02 5.443466266022498864e-47
3.539972999999999956e+02 5.479204668722499779e-47
3.548134000000000015e+02 5.515208533802501098e-47
3.556313000000000102e+02 5.551482298392898795e-47
3.564510999999999967e+02 5.588025959610000094e-47
3.572728000000000179e+02 5.624844001081598780e-47
3.580964000000000169e+02 5.661936437305600367e-47
3.589218999999999937e+02 5.699306289062500350e-47
3.597493000000000052e+02 5.736955088436099762e-47
3.605785999999999945e+02 5.774884373875600423e-47
3.614098999999999933e+02 5.813098739942400756e-47
3.622429999999999950e+02 5.851598238147600153e-47
3.630781000000000063e+02 5.890387511299599483e-47
3.639150000000000205e+02 5.929466629180899128e-47
3.647538999999999874e+02 5.968840283392899067e-47
3.655948000000000206e+02 6.008510112576401116e-47
3.664375999999999749e+02 6.048479317680900654e-47
3.672823000000000206e+02 6.088751127202500934e-47
3.681290000000000191e+02 6.129328797400899909e-47
3.689775999999999954e+02 6.170214041504099444e-47
3.698281999999999812e+02 6.211413308750399842e-47
3.706807000000000016e+02 6.252928374211600816e-47
3.715351999999999748e+02 6.294762607411600025e-47
3.723917000000000144e+02 6.336922590944100664e-47
3.732502000000000066e+02 6.379411784288400478e-47
3.741105999999999767e+02 6.422235279322500487e-47
3.749730000000000132e+02 6.465398219290000196e-47
3.758374000000000024e+02 6.508907412840000547e-47
3.767038000000000011e+02 6.552769742672400977e-47
3.775722000000000094e+02 6.596990541859599832e-47
3.784426000000000272e+02 6.641580086892099653e-47
3.793149999999999977e+02 6.686547139116099730e-47
3.801893999999999778e+02 6.731900559385598873e-47
3.810658000000000243e+02 6.777652602249999501e-47
3.819442999999999984e+02 6.823817320959999654e-47
3.828247000000000071e+02 6.870407281926400930e-47
3.837072000000000003e+02 6.917441855745599542e-47
3.845917999999999779e+02 6.964940656688400637e-47
3.854784000000000219e+02 7.012925221104100562e-47
3.863670000000000186e+02 7.061424081998400396e-47
3.872576000000000249e+02 7.110467830488098715e-47
3.881503999999999905e+02 7.160099305716899598e-47
3.890450999999999908e+02 7.210360223545599291e-47
3.899420000000000073e+02 7.261311609688900811e-47
3.908408999999999764e+02 7.313018752116100880e-47
3.917418999999999869e+02 7.365570164410000087e-47
3.926449000000000069e+02 7.419072846721600039e-47
3.935500999999999863e+02 7.473664744129598741e-47
3.944572999999999752e+02 7.529520555296100893e-47
3.953666000000000054e+02 7.586871637022499348e-47
3.962780000000000200e+02 7.646019419910400384e-47
3.971915999999999940e+02 7.707377321388899584e-47
3.981071999999999775e+02 7.771508545945600866e-47
3.990249000000000024e+02 7.839205873704101391e-47
3.999447000000000116e+02 7.911616840452899012e-47
4.008666999999999803e+02 7.990446954489999968e-47
4.017907999999999902e+02 8.078322722660100133e-47
4.027169999999999845e+02 8.179471378584900006e-47
4.036453999999999951e+02 8.301035744400398864e-47
4.045758999999999901e+02 8.455896740402498974e-47
4.055085000000000264e+02 8.669241188737600895e-47
4.064433000000000220e+02 8.995972378410001886e-47
4.073802999999999770e+02 9.575485556448099817e-47
4.083193999999999733e+02 1.085445171409000123e-46
4.092606999999999857e+02 1.499074550688999810e-46
4.102040999999999826e+02 5.138890015744000712e-46
4.111496999999999957e+02 1.525490649700900202e-45
4.120975000000000250e+02 1.820389211524000359e-46
4.130475000000000136e+02 1.172473164864000103e-46
4.139997000000000185e+02 1.014905130625000159e-46
4.149540000000000077e+02 9.564286460008900358e-47
4.159105999999999881e+02 9.305716166499601217e-47
4.168693999999999846e+02 9.185292182404901509e-47
4.178303999999999974e+02 9.133334369510401432e-47
4.187936000000000263e+02 9.119214809376398891e-47
4.197590000000000146e+02 9.127761666062400702e-47
4.207266000000000190e+02 9.150770551315600403e-47
4.216965000000000146e+02 9.183490480080899448e-47
4.226686000000000263e+02 9.223015094440899944e-47
4.236429999999999723e+02 9.267489316840000484e-47
4.246195999999999913e+02 9.315683786484099345e-47
4.255984000000000265e+02 9.366757459640099015e-47
4.265794999999999959e+02 9.420119483289998755e-47
4.275629000000000133e+02 9.475344260304399128e-47
4.285484999999999900e+02 9.532122630108099431e-47
4.295364000000000146e+02 9.590224183496101279e-47
4.305265999999999735e+02 9.649470814158400213e-47
4.315190999999999804e+02 9.709729560961597870e-47
4.325138000000000034e+02 9.770895472665601701e-47
4.335108999999999924e+02 9.832884088809999582e-47
4.345101999999999975e+02 9.895635727776099749e-47
4.355119000000000256e+02 9.959093918467601338e-47
4.365158000000000129e+02 1.002321345599999969e-46
4.375221000000000231e+02 1.008797263321000006e-46
4.385307000000000244e+02 1.015332323768999834e-46
4.395416000000000167e+02 1.021926897216000178e-46
4.405548999999999751e+02 1.028577299344000125e-46
4.415704000000000065e+02 1.035283865120999873e-46
4.425883999999999787e+02 1.042042848025000092e-46
4.436086000000000240e+02 1.048852498224999957e-46
4.446313000000000102e+02 1.055715150400000062e-46
4.456562000000000126e+02 1.062629043921000050e-46
4.466836000000000126e+02 1.069594460943999997e-46
4.477133000000000038e+02 1.076607534409000093e-46
4.487454000000000178e+02 1.083672672016000032e-46
4.497798999999999978e+02 1.090783892835999884e-46
4.508167000000000257e+02 1.097945613241000216e-46
4.518559000000000196e+02 1.105155997696000021e-46
4.528976000000000113e+02 1.112415293521000128e-46
4.539415999999999940e+02 1.119723748899999945e-46
4.549880999999999744e+02 1.127079489600000019e-46
4.560369000000000028e+02 1.134484874883999852e-46
4.570881999999999721e+02 1.141938018225000035e-46
4.581419000000000210e+02 1.149439150160999767e-46
4.591979999999999791e+02 1.156988501955999908e-46
4.602565999999999917e+02 1.164586305600000062e-46
4.613176000000000272e+02 1.172234959204000070e-46
4.623809999999999718e+02 1.179930372515999951e-46
4.634469000000000278e+02 1.187674938024999972e-46
4.645153000000000247e+02 1.195468890624999958e-46
4.655860999999999876e+02 1.203312465935999839e-46
4.666594000000000051e+02 1.211205900304000037e-46
4.677350999999999885e+02 1.219147222499999959e-46
4.688134000000000015e+02 1.227138864168999990e-46
4.698940999999999804e+02 1.235181063769000148e-46
4.709773000000000138e+02 1.243271830441000071e-46
4.720629999999999882e+02 1.251413619556000041e-46
4.731512999999999920e+02 1.259606671684000062e-46
4.742420000000000186e+02 1.267848976143999951e-46
4.753351999999999862e+02 1.276140752896000080e-46
4.764309999999999832e+02 1.284486755903999975e-46
4.775292999999999779e+02 1.292880428400999995e-46
4.786301000000000272e+02 1.301326533049000104e-46
4.797334999999999923e+02 1.309825314575999946e-46
4.808394000000000119e+02 1.318374722024999991e-46
4.819477999999999724e+02 1.326977283024999850e-46
4.830588000000000193e+02 1.335630933025000085e-46
4.841723999999999819e+02 1.344338215936000159e-46
4.852884999999999991e+02 1.353097053529000133e-46
4.864071999999999889e+02 1.361910006081000113e-46
4.875285000000000082e+02 1.370774981600999841e-46
4.886524000000000001e+02 1.379692207609000044e-46
4.897787999999999897e+02 1.388664269055999902e-46
4.909078999999999837e+02 1.397691417600000017e-46
4.920394999999999754e+02 1.406771533475999972e-46
4.931738000000000284e+02 1.415904846724000028e-46
4.943106999999999971e+02 1.425093975528999817e-46
4.954501999999999953e+02 1.434336779043999913e-46
4.965923000000000229e+02 1.443635892196000031e-46
4.977370999999999981e+02 1.452991570801000029e-46
4.988845000000000027e+02 1.462399234208999866e-46
5.000344999999999800e+02 1.471866372025000103e-46
5.011872000000000185e+02 1.481385962883999888e-46
5.023426000000000045e+02 1.490965544601000177e-46
5.035006000000000199e+02 1.500598050121000035e-46
5.046612999999999829e+02 1.510291065721000069e-46
5.058247000000000071e+02 1.520037478404000006e-46
5.069907000000000039e+02 1.529844923161000135e-46
5.081594000000000051e+02 1.539706240800999843e-46
5.093308999999999855e+02 1.549629115280999909e-46
5.105049999999999955e+02 1.559606340964000126e-46
5.116818000000000097e+02 1.569645651024999849e-46
5.128614000000000033e+02 1.579739793128999833e-46
5.140435999999999694e+02 1.589896549921000177e-46
5.152286000000000286e+02 1.600111152024999849e-46
5.164163999999999533e+02 1.610383842081000095e-46
5.176068000000000211e+02 1.620717409475999850e-46
5.187999999999999545e+02 1.631112122499999841e-46
5.199959999999999809e+02 1.641565687695999825e-46
5.211947000000000116e+02 1.652078350224000195e-46
5.223962000000000216e+02 1.662655513600000151e-46
5.236004000000000360e+02 1.673289712248999936e-46
5.248075000000000045e+02 1.683988954595999999e-46
5.260172999999999774e+02 1.694748330624999877e-46
5.272299000000000433e+02 1.705570700624999889e-46
5.284451999999999998e+02 1.716453718224999978e-46
5.296634000000000242e+02 1.727400261635999954e-46
5.308844000000000278e+02 1.738407969169000008e-46
5.321082999999999856e+02 1.749482382400000031e-46
5.333348999999999478e+02 1.760615841924000380e-46
5.345643999999999778e+02 1.771816561216000118e-46
5.357966999999999871e+02 1.783079502399999498e-46
5.370317999999999756e+02 1.794407598024999840e-46
5.382698000000000320e+02 1.805801127600999823e-46
5.395105999999999540e+02 1.817257675248999711e-46
5.407542999999999438e+02 1.828780200976000159e-46
5.420009000000000015e+02 1.840366273200999828e-46
5.432503000000000384e+02 1.852021592099999729e-46
5.445027000000000044e+02 1.863741005721000485e-46
5.457578999999999496e+02 1.875527511000999963e-46
5.470159999999999627e+02 1.887378644761000449e-46
5.482770000000000437e+02 1.899300178801000322e-46
5.495408999999999651e+02 1.911286895049000038e-46
5.508076999999999543e+02 1.923341827715999855e-46
5.520774000000000115e+02 1.935462481681000119e-46
5.533500999999999976e+02 1.947654701056000310e-46
5.546257000000000517e+02 1.959913200961000096e-46
5.559043000000000347e+02 1.972241053224999520e-46
5.571856999999999971e+02 1.984638547983999650e-46
5.584701999999999771e+02 1.997105976099999906e-46
5.597576000000000249e+02 2.009643629161000399e-46
5.610480000000000018e+02 2.022248955363999747e-46
5.623413000000000466e+02 2.034927927080999882e-46
5.636376999999999953e+02 2.047675140899999861e-46
5.649370000000000118e+02 2.060493735363999531e-46
5.662392999999999574e+02 2.073384005624999974e-46
5.675445999999999458e+02 2.086346247560999844e-46
5.688528999999999769e+02 2.099380757775999654e-46
5.701643000000000256e+02 2.112487833599999823e-46
5.714786000000000286e+02 2.125667773088999903e-46
5.727960000000000491e+02 2.138917950016000151e-46
5.741164999999999736e+02 2.152244504808999797e-46
5.754398999999999660e+02 2.165644821768999889e-46
5.767664999999999509e+02 2.179119201855999616e-46
5.780960000000000036e+02 2.192664985224999652e-46
5.794287000000000489e+02 2.206288388163999985e-46
5.807644000000000233e+02 2.219986761443999792e-46
5.821032000000000153e+02 2.233757419775999964e-46
5.834451000000000249e+02 2.247606636804000275e-46
5.847901000000000522e+02 2.261531737921000252e-46
5.861381999999999834e+02 2.275533029169000011e-46
5.874892999999999574e+02 2.289610817316000354e-46
5.888437000000000126e+02 2.303765409855999658e-46
5.902010999999999967e+02 2.318000160004000440e-46
5.915615999999999985e+02 2.332309296099999996e-46
5.929252999999999929e+02 2.346699227235999754e-46
5.942921999999999798e+02 2.361164145663999817e-46
5.956621000000000095e+02 2.375710499556000435e-46
5.970353000000000065e+02 2.390335537041000624e-46
5.984116000000000213e+02 2.405042672400000264e-46
5.997911000000000286e+02 2.419826025240999718e-46
6.011737000000000535e+02 2.434692122499999627e-46
6.025596000000000458e+02 2.449638177424000398e-46
6.039486000000000558e+02 2.464664505624999681e-46
6.053409000000000333e+02 2.479771423441000094e-46
6.067363000000000284e+02 2.494962407024999542e-46
6.081349999999999909e+02 2.510234634383999866e-46
6.095368999999999460e+02 2.525588424100000045e-46
6.109420000000000073e+02 2.541027283600000461e-46
6.123504000000000360e+02 2.556548364240999533e-46
6.137619999999999436e+02 2.572151986849000383e-46
6.151769000000000460e+02 2.587841690328999808e-46
6.165950000000000273e+02 2.603614599183999646e-46
6.180163999999999760e+02 2.619471036483999768e-46
6.194411000000000058e+02 2.635414572815999777e-46
6.208690000000000282e+02 2.651442305624999707e-46
6.223002999999999929e+02 2.667557826756000207e-46
6.237347999999999502e+02 2.683758215524000451e-46
6.251726999999999634e+02 2.700043798761000124e-46
6.266138999999999442e+02 2.716418200336000541e-46
6.280584000000000060e+02 2.732881778449000175e-46
6.295062000000000353e+02 2.749431575880999839e-46
6.309573000000000320e+02 2.766071248800999633e-46
6.324117999999999711e+02 2.782797821584000223e-46
6.338696999999999662e+02 2.799611625615999987e-46
6.353309000000000424e+02 2.816519706001000332e-46
6.367954999999999472e+02 2.833512356415999977e-46
6.382635000000000218e+02 2.850600010383999716e-46
6.397347999999999502e+02 2.867776289401000284e-46
6.412096000000000231e+02 2.885044925764000578e-46
6.426876999999999498e+02 2.902402878736000060e-46
6.441693000000000211e+02 2.919853902564000304e-46
6.456541999999999462e+02 2.937398365455999972e-46
6.471426000000000158e+02 2.955033198441000466e-46
6.486344000000000278e+02 2.972762188900000149e-46
6.501296999999999571e+02 2.990589166224000272e-46
6.516284000000000560e+02 3.008504126015999539e-46
6.531304999999999836e+02 3.026517816720999740e-46
6.546362000000000307e+02 3.044623663224999749e-46
6.561453000000000202e+02 3.062825508649000442e-46
6.576577999999999520e+02 3.081123727969000600e-46
6.591739000000000033e+02 3.099518697025000112e-46
6.606933999999999969e+02 3.118010792520999973e-46
6.622164999999999964e+02 3.136600392025000343e-46
6.637431000000000267e+02 3.155284321343999445e-46
6.652731999999999744e+02 3.174070054463999980e-46
6.668067999999999529e+02 3.192950855689000060e-46
6.683438999999999623e+02 3.211934242968999395e-46
6.698845999999999776e+02 3.231017035009000638e-46
6.714288999999999987e+02 3.250199614560999703e-46
6.729767000000000507e+02 3.269482365240999834e-46
6.745280000000000200e+02 3.288865671529000326e-46
6.760829999999999700e+02 3.308349918769000028e-46
6.776414999999999509e+02 3.327935493169000450e-46
6.792036000000000513e+02 3.347626441103999981e-46
6.807694000000000187e+02 3.367419512808999961e-46
6.823387000000000171e+02 3.387318778089000565e-46
6.839116999999999962e+02 3.407317275663999455e-46
6.854882000000000062e+02 3.427426471560999553e-46
6.870683999999999969e+02 3.447635681960999509e-46
6.886522999999999683e+02 3.467956440024999577e-46
6.902397999999999456e+02 3.488381733840999864e-46
6.918310000000000173e+02 3.508915704099999642e-46
6.934257999999999811e+02 3.529558778943999287e-46
6.950243000000000393e+02 3.550315155983999405e-46
6.966264999999999645e+02 3.571177739535999773e-46
6.982323999999999842e+02 3.592154508804000078e-46
6.998419999999999845e+02 3.613245929316000245e-46
7.014552999999999656e+02 3.634452467775999959e-46
7.030723000000000411e+02 3.655778416080999941e-46
7.046930999999999585e+02 3.677220441664000093e-46
7.063174999999999955e+02 3.698790554176000307e-46
7.079457999999999629e+02 3.720485468736000436e-46
7.095778000000000247e+02 3.742317333048999743e-46
7.112134999999999536e+02 3.764286791328999630e-46
7.128529999999999518e+02 3.786410056899999634e-46
7.144963000000000193e+02 3.808695721744000446e-46
7.161434000000000424e+02 3.831175960921000313e-46
7.177943000000000211e+02 3.853875470640999697e-46
7.194489999999999554e+02 3.876854674729000373e-46
7.211074999999999591e+02 3.900214210816000475e-46
7.227698000000000320e+02 3.924127245481000451e-46
7.244360000000000355e+02 3.948963840000000191e-46
7.261059999999999945e+02 3.975549478883999740e-46
7.277798000000000229e+02 4.006162371600000158e-46
7.294574999999999818e+02 4.048997132943999873e-46
7.311390999999999849e+02 4.154817725568999201e-46
